"","break_date","test_result_word","test_result","p_value","test_stat","logLikUR","logLikR"
"49",2013-01-01,"h0_rejected","FALSE","2.13869154758184e-05","29.1789043614262","15466.9678644223","15452.3784122416"
"50",2013-04-01,"h0_rejected","FALSE","4.95920993159871e-08","42.3691999467555","15473.563012215","15452.3784122416"
"51",2013-07-01,"h0_rejected","FALSE","3.25832640613033e-06","33.3150790820728","15469.0359517826","15452.3784122416"
"52",2013-10-01,"h0_rejected","FALSE","3.2859612080216e-06","33.2966221695642","15469.0267233264","15452.3784122416"
"53",2014-01-01,"h0_rejected","FALSE","4.20310267368329e-07","37.7666940428426","15471.261759263","15452.3784122416"
"54",2014-04-01,"h0_rejected","FALSE","2.85289349000184e-06","33.6053593323995","15469.1810919078","15452.3784122416"
"55",2014-07-01,"h0_rejected","FALSE","1.58493055483211e-05","29.8411406901723","15467.2989825867","15452.3784122416"
"56",2014-10-01,"h0_rejected","FALSE","1.15588558594615e-05","30.5372454202407","15467.6470349517","15452.3784122416"
"57",2015-01-01,"h0_rejected","FALSE","0.000149560888377143","24.8406241290322","15464.7987243061","15452.3784122416"
"58",2015-04-01,"h0_rejected","FALSE","0.000745764383552894","21.1899864039733","15462.9734054436","15452.3784122416"
"59",2015-07-01,"h0_rejected","FALSE","0.000847074845433338","20.8972550440194","15462.8270397636","15452.3784122416"
"60",2015-10-01,"h0_rejected","FALSE","0.00617985225081019","16.2444029966064","15460.5006137399","15452.3784122416"
"61",2016-01-01,"h0_not_rejected","TRUE","0.0112113667747421","14.8087905418215","15459.7828075125","15452.3784122416"
"62",2016-04-01,"h0_not_rejected","TRUE","0.016594156883905","13.8495078578271","15459.3031661705","15452.3784122416"
"63",2016-07-01,"h0_rejected","FALSE","0.00594350183506276","16.3375922788546","15460.547208381","15452.3784122416"
"64",2016-10-01,"h0_not_rejected","TRUE","0.0130230134993592","14.4438019997688","15459.6003132415","15452.3784122416"
"65",2017-01-01,"h0_not_rejected","TRUE","0.0300553441451251","12.3699710051405","15458.5633977442","15452.3784122416"
"66",2017-04-01,"h0_not_rejected","TRUE","0.0741305152159968","10.0392574409234","15457.3980409621","15452.3784122416"
"67",2017-07-01,"h0_not_rejected","TRUE","0.0577839850778866","10.6945513199025","15457.7256879015","15452.3784122416"
"68",2017-10-01,"h0_not_rejected","TRUE","0.103056608012631","9.1545394038003","15456.9556819435","15452.3784122416"
"69",2018-01-01,"h0_not_rejected","TRUE","0.190334198540301","7.43365440928756","15456.0952394462","15452.3784122416"
"70",2018-04-01,"h0_not_rejected","TRUE","0.291732658726367","6.15174117927381","15455.4542828312","15452.3784122416"
"71",2018-07-01,"h0_not_rejected","TRUE","0.0662198129488379","10.3374278058436","15457.5471261445","15452.3784122416"
"72",2018-10-01,"h0_not_rejected","TRUE","0.367196021369452","5.41643582523466","15455.0866301542","15452.3784122416"
"73",2019-01-01,"h0_not_rejected","TRUE","0.0811130949790619","9.79972058231215","15457.2782725328","15452.3784122416"
"74",2019-04-01,"h0_not_rejected","TRUE","0.321734433586847","5.84361605052618","15455.3002202669","15452.3784122416"
