"rub","oil"
"2005-03-29",0.00655274181528187,-0.0179247354788024
"2005-03-30",0.000413289231073226,-0.0154829158559256
"2005-03-31",-0.000204826356477787,0.0498899795677252
"2005-04-01",0.00104884313607085,0.0171390186366121
"2005-04-05",0.00135611726441126,0.00717772475181514
"2005-04-06",0.00167645833790653,-0.00828657720326157
"2005-04-07",-0.00234711189159556,-0.0283188169033519
"2005-04-08",-0.0023490377596145,-0.0141764826297415
"2005-04-12",-0.0005467449031738,-0.00580496986148217
"2005-04-13",-0.00101874976187519,-0.0367630332208737
"2005-04-14",0.000925197660483032,0.0108130809273549
"2005-04-15",0.001380803458523,-0.0138375816702735
"2005-04-19",-0.000247972645216181,0.0253228564368128
"2005-04-20",-0.00244348002424075,0.0144646775269793
"2005-04-21",-0.00108871211076714,0.00387372167529075
"2005-04-22",-0.000602545502295978,0.0338306683077895
"2005-04-26",0.00140297243937465,-0.0196269746245928
"2005-04-27",0.000443204120765578,-0.0227457762974433
"2005-04-28",0.00168814076491977,-0.0107812472300412
"2005-04-29",-0.000413672790726263,-0.00256536894514925
"2005-05-04",0.00152434669569762,-0.00495197604984019
"2005-05-05",-0.00168266677605195,-0.0109814420909543
"2005-05-06",-0.0001835387352855,-0.00221083398260897
"2005-05-12",0.00113308345680983,-0.0473827044015523
"2005-05-13",0.00185691736920313,-0.0116712200165995
"2005-05-17",0.0055323096909252,0.00977068095862554
"2005-05-18",-0.00104971517372655,0.000845129989030461
"2005-05-19",0.000450012865104754,-0.00912279584681253
"2005-05-20",-0.00159739019749088,-0.000213151444908158
"2005-05-24",0.00360925516799868,0.00806798431541778
"2005-05-25",-0.00104109852418804,0.0404074446604684
"2005-05-26",0.000142680321415492,0.00949981879032845
"2005-05-27",0.00096612337173169,-0.00585091954611723
"2005-05-31",0.00100078896159646,-0.00243111951181968
"2005-06-01",0.00364919168780717,0.0232568621642674
"2005-06-02",0.0033248913924552,0.0165098089638121
"2005-06-03",0.00305311416317422,0.0116280379951192
"2005-06-07",0.00190127513086445,-0.00540959588137522
"2005-06-08",-0.000552405528954327,0.00579487810536687
"2005-06-09",-0.00129248352643646,-0.0108444130141289
"2005-06-10",0.00243214491713392,0.0119993698316385
"2005-06-15",0.00421319129150018,0.0403447740892432
"2005-06-16",0.00202484791028217,0.00332042363730255
"2005-06-17",-0.000744415606991345,0.0471225462817619
"2005-06-21",-0.00441144465561244,0.00770042306971336
"2005-06-22",0.00256724243254753,-0.0229246505547226
"2005-06-23",0.000108576682388613,0.0171548994318053
"2005-06-24",0.00232631056021903,0.00315126311198995
"2005-06-28",-0.00136714503064187,0.00939464112146548
"2005-06-29",0.000132950343242547,-0.0411828099670706
"2005-06-30",0.00307740378854346,-0.00108322812541826
"2005-07-01",-0.00153227849031575,0.0187891364424706
"2005-07-05",0.0060005020829726,0.0253798517961044
"2005-07-06",0.00113822109738259,0.00894706587797961
"2005-07-07",-0.000513427172269318,-0.0143192302580771
"2005-07-08",0.000433655112217422,0.0248833087378278
"2005-07-12",-0.00401763291866033,-0.000847816922339448
"2005-07-13",-0.00424365311283374,-0.0105730862178338
"2005-07-14",-0.000909701680605277,-0.0267562868762051
"2005-07-15",0.00349782048819788,0.00334007518042107
"2005-07-19",0.000163932997114558,-0.00404467270825016
"2005-07-20",0.00183282337388116,-0.00636381854242128
"2005-07-21",-0.0017700476401691,-0.0142885088537126
"2005-07-22",-0.00255606365901393,0.0246970001043841
"2005-07-26",0.00309298391136534,0.0276930123298253
"2005-07-27",-3.48562007474016e-05,-0.00410537696001192
"2005-07-28",0.001448992924964,-0.00102898311257133
"2005-07-29",-0.00169650689246462,0.0252448815091589
"2005-08-02",-0.00302741136338863,0.00600502221531442
"2005-08-03",-0.000433736295136484,-0.0014978782862162
"2005-08-04",0.000748427114006437,0.00961386486439589
"2005-08-05",-0.00415489287388784,0.0018129382798269
"2005-08-09",-0.0017533107446693,0.0333580152165341
"2005-08-10",-0.00198540581211971,0.0154870352011623
"2005-08-11",0.000493199146194311,0.0328555811812813
"2005-08-12",-0.000503770361831415,0.0204272648036619
"2005-08-16",9.51369179526817e-05,-0.0326411570976002
"2005-08-17",0.00121836148992328,-0.0263029715025833
"2005-08-18",0.00200038386875333,-0.0265276022038536
"2005-08-19",0.00072323083694398,0.0390649862978704
"2005-08-23",0.00320960071462787,0.0146868219278873
"2005-08-24",-0.00125318124867301,0.00138026246895849
"2005-08-25",0.00122519434654143,0.00960885910663667
"2005-08-26",-0.004459910340608,0.00529862718744855
"2005-08-30",-0.000717123101706687,-0.00120864193592338
"2005-08-31",0.00379770839263222,0.00977818998163526
"2005-09-01",0.000406293349383204,-0.000149711805055304
"2005-09-02",-0.00325849152667376,-0.012656489574221
"2005-09-06",-0.00938917690477271,-0.0275169156050646
"2005-09-07",0.000464469015680443,-0.00876649321218255
"2005-09-08",-0.000329715331027162,-0.0309780478880722
"2005-09-09",0.00193773452038234,0.0154492934402553
"2005-09-13",0.00354690477267014,-0.021141754123663
"2005-09-14",0.00102216701238202,0.00634096913674549
"2005-09-15",-0.00245495841230441,0.00323624877920832
"2005-09-16",0.00189818318358019,-0.0232074478192728
"2005-09-20",0.00311114490404719,0.040504483801601
"2005-09-21",-0.00181835178045736,0.0208979244738932
"2005-09-22",-0.000891038083032381,0.00511827406606814
"2005-09-23",-0.000736674248836766,-0.0389608459315938
"2005-09-27",0.0065370506184347,0.0062535279558096
"2005-09-28",0.000752878921862193,0.00398820022923379
"2005-09-29",-0.00109273551966514,-0.0126573827939865
"2005-09-30",-0.00132198386936231,-0.00517298276096074
"2005-10-04",0.00400265977271723,-0.0418692742227395
"2005-10-05",0.00104093539881468,0.00270042358194912
"2005-10-06",-0.000953566953795195,-0.0365611818847996
"2005-10-07",-0.00332537883183487,0.00157219003473406
"2005-10-11",-0.00175113877513231,0.0140395754373792
"2005-10-12",0.0029950747484474,0.030677772237968
"2005-10-13",0.00240638647667365,-0.00720331450387916
"2005-10-14",-0.000908709694852961,-0.0174684336738768
"2005-10-18",-0.0024471331930444,0.00682014578820833
"2005-10-19",0.00297148955763609,-0.0123099519930265
"2005-10-20",0.00200748948025178,-0.0189291056072188
"2005-10-21",-0.0017314389577593,-0.00175469425614898
"2005-10-25",0.000101315883796968,0.0307823024563687
"2005-10-26",-0.00056260757859216,-0.00272851465320395
"2005-10-27",-0.0050953292184386,-0.00788620579519063
"2005-10-28",0.000561969436628433,0.0233063198606367
"2005-11-01",0.000831837302692659,-0.04787415538229
"2005-11-02",0.00273281650002986,0.0319416149669173
"2005-11-03",-1.74942924875235e-05,0.0172768524981795
"2005-11-04",-0.000913627286142224,0.0154964360699684
"2005-11-08",0.00715015338229398,-0.0437680737803643
"2005-11-09",0.00276397702274729,-0.00311418936803816
"2005-11-10",-0.000378033156969009,-0.0327609432076653
"2005-11-11",-0.000503109749255342,-0.02814529857532
"2005-11-15",0.000399038842183473,0.00275862243907988
"2005-11-16",0.000877325358438955,-0.0142423567155432
"2005-11-17",-0.000426429629106314,0.00223297450431239
"2005-11-18",0.00131683839245936,-0.0180049875136141
"2005-11-22",-0.00352122201454947,0.0255969136181223
"2005-11-23",0.0012607385846083,-0.00889388853151684
"2005-11-24",-0.00292331296603145,-0.00597351038905113
"2005-11-25",0.000497670875818855,-0.00487988956372194
"2005-11-29",0.00447139128757508,0.00169188873895391
"2005-11-30",-0.00481242573883951,0.000187811062623484
"2005-12-01",0.00166926368607298,0.00748366448717305
"2005-12-02",0.00127788444203091,0.0232140122140737
"2005-12-06",0.00628917660623609,0.0139255347353831
"2005-12-07",-0.00295285492946403,-0.00920168874182477
"2005-12-08",0.000477191632613281,0.0195644757773714
"2005-12-09",0.00185818448797273,0.0162203838324549
"2005-12-13",-0.00424642303468453,0.0340414509484332
"2005-12-14",-0.00498866775096963,0.00724213691628869
"2005-12-15",-0.00183008181867361,0.00134160677510303
"2005-12-16",0.000983431697632144,-0.0264916154469763
"2005-12-20",-0.00171640323181778,-0.0355585233606796
"2005-12-21",0.000869035686898815,-0.000535093208165703
"2005-12-22",0.00341298448239677,0.0220564742025249
"2005-12-23",0.00267695015500766,-0.0179613914745055
"2005-12-28",-0.000773530720508607,0.0111318403688442
"2005-12-29",-0.00244941050006915,0.0141326612906376
"2005-12-30",0.00148773342791393,0.0106842305339052
"2006-01-11",-0.0107522848436152,0.0533994054543204
"2006-01-12",4.56416603111198e-05,0.0226533905964606
"2006-01-13",-0.00305204175028805,-0.0220036179940019
"2006-01-17",-0.00338288036487293,0.0262835642911174
"2006-01-18",-0.00109597963256486,0.00599276355860483
"2006-01-19",0.00115251373854611,0.000628733123509547
"2006-01-20",-0.000565484936059958,0.0199135391768044
"2006-01-24",-0.00834617669324227,-0.0170891217962931
"2006-01-25",-0.00219125370953946,-0.0191416110928784
"2006-01-26",-0.000332319108012229,0.00509798778162307
"2006-01-27",-0.000382482314856037,0.0315947455777664
"2006-01-31",0.00538060327710696,-0.0274716823312447
"2006-02-01",0.000348437014646801,0.0380392054365262
"2006-02-02",-0.000935365598732128,-0.0333028530395316
"2006-02-03",0.00305182111403581,-0.0150760611526634
"2006-02-07",0.00158794893802048,-0.0144953415777802
"2006-02-08",0.000619608321158138,-0.0133923282026964
"2006-02-09",0.000417576434939791,-0.00197498418376592
"2006-02-10",-0.0005166879708959,-0.0172819189788502
"2006-02-14",-0.000449664971771919,-0.0235743979316195
"2006-02-15",-0.00186099984055751,-0.0103502735276616
"2006-02-16",0.000532067734131804,-0.0155529565824962
"2006-02-17",0.000818831031591606,0.0271038133947502
"2006-02-21",-0.00274626021492991,0.0171641566161018
"2006-02-22",0.00162241164246486,-0.0108420509795825
"2006-02-23",-0.000287369067229883,0
"2006-02-27",-0.000983355807288213,0.0123573303334092
"2006-02-28",-0.0011621027902926,0.00570375644628814
"2006-03-01",-4.26716734828801e-05,0.0221679880024733
"2006-03-02",-0.0034410566569416,0.0186406240260957
"2006-03-03",0.000121315055347041,0.00672217640151643
"2006-03-07",-0.00525498938639138,-0.0473635223930641
"2006-03-08",0.00406260905433624,-0.0231801259332181
"2006-03-10",0.000196447866047237,0.010556883332622
"2006-03-14",0.000282103062332018,0.0551898258304779
"2006-03-15",-0.000535706645573882,0.0116326704149238
"2006-03-16",-0.00536213520239375,-0.0167748961120574
"2006-03-17",-0.000937831880639279,0.0234068484158088
"2006-03-21",-0.00560938480778237,-0.0579919556069731
"2006-03-22",0.00148832666615725,0.0209595922554661
"2006-03-23",0.00128424829613119,0.00861864022665753
"2006-03-24",0.00107014889605031,0.0163806456972868
"2006-03-28",0.000180047172845547,0.0240785887329644
"2006-03-29",0.00104003795256642,0.00882426966038551
"2006-03-30",8.63213095478954e-05,0.0163574693561662
"2006-03-31",-0.00150089379929685,0.00166654079932008
"2006-04-04",0.000399738554704279,-0.00196984683743521
"2006-04-05",-0.00294235578935862,0.0122109001980196
"2006-04-06",-0.00477447094731782,0.012507607962916
"2006-04-07",-0.000980153781090906,-0.00697901711599589
"2006-04-11",0.00634667609532719,0.0207926092857711
"2006-04-12",-0.00103993278696564,0.0147764531237963
"2006-04-13",-0.000621587163278594,-0.00215936166825793
"2006-04-18",-0.00104528176965028,0.022514487625434
"2006-04-19",-0.00239488095682133,0.0239465709596525
"2006-04-20",-0.0037250758561128,-0.00165221020649855
"2006-04-21",5.82542653209393e-05,0.0187023402184403
"2006-04-25",-0.00122040754896272,-0.0147141619280681
"2006-04-26",-0.000317185437649994,0.00820124881110349
"2006-04-27",-0.00117847741968968,-0.0229958498031294
"2006-04-28",-0.00109580645875482,0.00500209463148832
"2006-05-03",-0.00438426106774522,0.0216624867816793
"2006-05-04",-0.00306609996568928,-0.025968348007615
"2006-05-05",0.00182094132258392,-0.00866774614431256
"2006-05-11",-0.00636381202473718,0.0136663680491488
"2006-05-12",0.00146364747796094,-0.0125437184785304
"2006-05-16",-0.00580804756003654,-0.0377295393907042
"2006-05-17",0.0037894282603992,-0.0167429377418443
"2006-05-18",-0.00237134636798252,-0.00192721132957594
"2006-05-19",0.00405011734013331,-0.00684934184557467
"2006-05-23",0.00111515664366173,0.0300243303306489
"2006-05-24",-0.00402706700015986,-0.00756807570874192
"2006-05-25",0.00108139347333071,0.000876168280349724
"2006-05-26",0.000788087707216854,0.0197997652510479
"2006-05-30",0.0010017874054417,-0.000858983588965888
"2006-05-31",-0.00300467207987631,-0.0327564041128068
"2006-06-01",-0.00179897859142403,0.0176035057676616
"2006-06-02",0.00414576320546016,-0.00510242378228606
"2006-06-06",-0.012594039177061,-0.00248774548438953
"2006-06-07",0.000905654790393066,-0.015950714786296
"2006-06-08",0.00466867671539491,-0.0212149685308486
"2006-06-09",0.000815061184011826,0.0499770392092491
"2006-06-14",0.0075421427609863,-0.0536333504123597
"2006-06-15",0.000217820284359771,0.00790517950711347
"2006-06-16",-0.00194359929935799,-0.0157195148355499
"2006-06-20",3.69858048523424e-05,0.0386229933477057
"2006-06-21",0.00026255988642579,0.00884048781061071
"2006-06-22",-0.00106175777113006,0.02075998196568
"2006-06-23",-0.00157436303242416,0.00444413318351981
"2006-06-27",0.00474519113847182,0.0191264596537963
"2006-06-28",-0.00253807711684589,0.00699205757285079
"2006-06-29",0.00102413378147851,0.01740615847695
"2006-06-30",0.000657554512056144,0.00246204473977512
"2006-07-04",-0.007614155898315,-0.000409920071327264
"2006-07-05",-0.00125853624291075,-0.00397124794423578
"2006-07-06",0.000603401414325279,0.00328767419419171
"2006-07-07",0.00205330479267515,0.0138532705766915
"2006-07-11",-0.00205702837617734,-0.0135797850013511
"2006-07-12",0.0021090501658873,-0.00136817643452207
"2006-07-13",-0.00169209497508324,0.0295428512854172
"2006-07-14",0.00192987441348358,0.011892317745991
"2006-07-18",0.000326854437544561,-0.0106967015291696
"2006-07-19",0.0033996299455733,-0.0503713392186649
"2006-07-20",0.00133148917124374,0.0130394412365946
"2006-07-21",-0.00325788658991023,0.00549753995919456
"2006-07-25",-0.00167378963064338,-0.00646272445328951
"2006-07-26",-0.000557314205873678,0.0173679579355521
"2006-07-27",0.00298728677985073,0.0214600510197691
"2006-07-28",-0.00537610734786812,-0.0188874411112987
"2006-08-01",-0.000872112580153469,0.0324626083964595
"2006-08-02",0.000816230736708608,0.0161021528643205
"2006-08-03",-0.00302600315599532,-0.0175431696853706
"2006-08-04",0.00162421042156519,0.00327204008961135
"2006-08-08",-0.00402989693084938,0.01812816703364
"2006-08-09",0.0014448543622664,0.00422562892679674
"2006-08-10",0.000160826122997094,-0.0333905654611904
"2006-08-11",-0.0024451034313123,-0.00662780793114052
"2006-08-15",0.00542505260987145,-0.0217809094457626
"2006-08-16",0.000551697415424151,-0.0123086893156284
"2006-08-17",-0.00198828358805294,-0.031451330901638
"2006-08-18",-0.00216436950530494,0.0124190136933437
"2006-08-22",-0.000655093374230222,0.0106027778996969
"2006-08-23",-0.000322088936782363,-0.013130514114298
"2006-08-24",0.00243182592747751,0.00392927813988956
"2006-08-25",0.000930012000317998,0.0163915324393855
"2006-08-29",-0.000713305416447114,-0.0798475397998449
"2006-08-30",-0.000844673561483964,0.00208706098416726
"2006-08-31",-0.000250549246390844,0.00756624038331566
"2006-09-01",-0.000314210156809813,0.0409756924332218
"2006-09-05",-0.000273143793195985,-0.0667256181421992
"2006-09-06",-0.00305831266733641,-0.00807008567046359
"2006-09-07",0.00115546231342816,-0.0136998987161133
"2006-09-08",-2.24962599976538e-05,-0.00341562201343441
"2006-09-12",0.00470194797884,-0.0327224326624471
"2006-09-13",-0.000750379424789211,-0.0153836731487906
"2006-09-14",0.000806355317852284,-0.00868644321167807
"2006-09-15",0.000130598233378088,-0.00859651516502814
"2006-09-19",0.000123119857336433,0.0373159384976463
"2006-09-20",-0.00124308712203393,-0.0564248001956927
"2006-09-21",0.000966979050088519,0.0030415704421635
"2006-09-22",-0.00112013871560348,-0.0077913673278822
"2006-09-26",-0.00377663318334161,-0.0047724651687351
"2006-09-27",0.00224000333394928,-0.0160168756012839
"2006-09-28",0.00254481113855617,0.0520915867784859
"2006-09-29",-0.0016659137801946,-0.0265524491227482
"2006-10-03",0.00168084216128652,-0.048722473111395
"2006-10-04",-0.00229037824094765,-0.0082070041380122
"2006-10-05",0.00125606084483281,0.0371031570003566
"2006-10-06",0.00049302114640034,-0.0179400439762475
"2006-10-10",0.00415858343173733,0.0156934345460465
"2006-10-11",-0.000107844978526226,-0.000865426276428822
"2006-10-12",0.00240329816823498,0.00207576618384453
"2006-10-13",-0.000107597696029052,0.0188297244266654
"2006-10-17",0.000675076713607515,0.0194800450390646
"2006-10-18",-0.000908863334284794,-0.0273112052513326
"2006-10-19",-0.000582849034473841,-0.0132475055653556
"2006-10-20",0.000233922906760434,0.00345781810641531
"2006-10-24",-0.00203287227054012,-0.0241059707528869
"2006-10-25",0.00186950330508213,0.0386697508258462
"2006-10-26",-0.00104768070928142,-0.000510421108487084
"2006-10-27",-0.00267991897313707,-0.0131907694173273
"2006-10-31",-0.00309081178227349,-0.0326001529342413
"2006-11-01",0.00124792651187941,0.0042666731393757
"2006-11-02",-0.00196600299543689,-0.00195329903177289
"2006-11-03",-2.9931046354231e-05,0.00514139950041865
"2006-11-08",-0.000220769138119494,0.0110789843320364
"2006-11-09",-0.000651365832314698,0.043462785776824
"2006-11-10",-0.000232198433329346,-0.00908332569892606
"2006-11-14",-0.00295587413440286,-0.0218662623931141
"2006-11-15",0.00118264787964302,0.00120825077269189
"2006-11-16",0.000146325815324145,0.0260506771999425
"2006-11-17",1.12549451416284e-05,-0.0427496215080936
"2006-11-21",-0.000559148757515383,0.0432536961218083
"2006-11-22",0.000547893812373683,-0.0147223236159938
"2006-11-23",-0.00159948970590431,0.0175739568492514
"2006-11-24",-0.00211404640107115,0.0169411126888181
"2006-11-28",-0.00715765319961733,0.00820080042989188
"2006-11-29",-0.000618397535494178,0.014755030558336
"2006-11-30",-0.00135194172305386,0.0352633580485799
"2006-12-01",-0.000250841841734178,0.00588692637391575
"2006-12-05",-0.00390374817118426,-0.0169799234946827
"2006-12-06",-0.000824591186949759,0.000785237574702162
"2006-12-07",0.000164208942882615,-0.00835505766750871
"2006-12-08",0.000129820542373874,0.00788398911832501
"2006-12-12",0.00403891620390959,-0.0172677557881979
"2006-12-13",-0.00140034194265463,-0.0110871224894659
"2006-12-14",-0.00105535679518155,0.0153923192849864
"2006-12-15",0.00119243333360441,0.000954198545681818
"2006-12-19",0.0047063021672589,-0.0115109184661403
"2006-12-20",-0.000204656310761165,0.0150018772637364
"2006-12-21",-0.00406769407162753,-0.0159671283039318
"2006-12-22",0.000642968176204271,-0.00338573479413081
"2006-12-27",0.00255257218941798,-0.0198995312160191
"2006-12-28",-0.000891899900669832,-0.0214811356978026
"2006-12-29",0.00160863842988078,-0.00760331448656879
"2007-01-10",0.0025593762432701,-0.123502378959958
"2007-01-11",0.00163592882981431,-0.0082860094467769
"2007-01-12",0.00159179842670779,-0.0340483543797838
"2007-01-16",0.00122418630451331,0.0262783075178521
"2007-01-17",-0.000617555929147192,-0.00175661214292279
"2007-01-18",0.000621320344505105,-0.00705746901068073
"2007-01-19",-0.00114126670378418,0.0283184167412281
"2007-01-23",-0.000486281408188304,0.0308817611490964
"2007-01-24",9.80292354127834e-05,0.0216442785460083
"2007-01-25",-0.00136195856327547,0.0101102143002724
"2007-01-26",0.00052463027036641,-0.00684934184557478
"2007-01-30",0.00274698014531247,-0.0109111829911603
"2007-01-31",-0.00156662518531318,0.0329136804576455
"2007-02-01",0.000576472044825755,0.00388487156437856
"2007-02-02",-0.0022701314131514,0.00334301358228513
"2007-02-06",0.00153158450823167,0.0193099850529967
"2007-02-07",0.0009607578291959,0.00532693071657802
"2007-02-08",-0.00189602814521824,-0.0192064040443148
"2007-02-09",-0.00414000988306104,-0.000524246407812751
"2007-02-13",-0.00201380911088132,-0.0192364530461773
"2007-02-14",0.00130886843314306,-0.0192503920655713
"2007-02-15",-0.00265366439020865,-0.01463887074812
"2007-02-16",-0.00283988359290828,0.0455811586242563
"2007-02-20",-0.000697880644976357,-0.0154408960062713
"2007-02-21",-0.000637289062677844,0.0322069191962351
"2007-02-22",1.14518896574183e-05,0.0151257610479572
"2007-02-23",0.00193348787736414,0.0295819889959465
"2007-02-27",-0.00283859146275581,-0.00165755052039808
"2007-02-28",-0.00050064109856762,-0.0148745117305259
"2007-03-01",-0.000451173824277998,0.0296944766949886
"2007-03-02",-0.000439899251040845,0.0120228905587143
"2007-03-06",0.00298369125274319,-0.0368462733859663
"2007-03-07",0.00108658573080838,0.0240057881451288
"2007-03-08",-0.000304887346488223,-0.00376956932478271
"2007-03-13",-0.000282103579630453,0.0101291504815372
"2007-03-14",-0.00154535651214732,-0.0102933675769059
"2007-03-15",-0.00145978732903356,-0.00807985267971346
"2007-03-16",-0.00073069356013449,0.00873655931963381
"2007-03-20",-0.00337730018420585,-0.0135494472093323
"2007-03-21",-1.92000122885523e-05,0.00116385415082853
"2007-03-22",-0.00030340913033357,0.0228346677212197
"2007-03-23",-0.00240748975993697,0.0245460306240487
"2007-03-27",0.00407701932131401,0.0180609542281616
"2007-03-28",-0.00226509358770284,0.0291431667856356
"2007-03-29",-0.000861313248258456,0.0155995363710938
"2007-03-30",0.000953552825251612,0.0188712662009129
"2007-04-03",-0.000988174668175584,-0.00688798795686478
"2007-04-04",-0.000415555638490483,0.00132265431876871
"2007-04-05",0.000980895694044635,0.015447698615892
"2007-04-10",-0.000953956298062626,-0.0220785340803877
"2007-04-11",-0.00245060385888736,0.0140930107014599
"2007-04-12",-0.00011188465860812,-0.0118778432889651
"2007-04-13",-0.00206246162544999,0.0144983135612459
"2007-04-17",-0.00263640440503072,-0.0361199714852138
"2007-04-18",0.000108535545497529,-0.0190221059346104
"2007-04-19",-0.00203700433022595,0.0164562604396722
"2007-04-20",0.000729918537782508,0.00256584549493822
"2007-04-24",-0.000155257203275651,0.0238319292135314
"2007-04-25",0.000554933587140105,-0.00738664903883781
"2007-04-26",-0.00315518963620746,0.00103742136017911
"2007-04-27",-5.44872169232021e-05,-0.00341271938908656
"2007-05-03",0.00244899033571181,-0.0367861049022398
"2007-05-04",-0.00107215287670539,0.00446188908563465
"2007-05-08",0.000244831815368495,-0.0247118022126244
"2007-05-09",-6.6059823022506e-05,-0.000787091736817043
"2007-05-11",0.00169674184813242,0.0261127675107697
"2007-05-15",0.00114764725548829,0.0236517999138123
"2007-05-16",-0.000542641982020628,0.0013476081997508
"2007-05-17",-0.00213854842682761,0.0331131717554992
"2007-05-18",0.00270831477990356,0.00260228569579818
"2007-05-22",0.00121596570004887,0.01134173380874
"2007-05-23",0.00171300786834254,0.0136114394109864
"2007-05-24",0.000513716829729759,0.01328969688833
"2007-05-25",0.000146727777762223,-0.0173819907529443
"2007-05-29",-0.000455698752397239,-0.0201392223994946
"2007-05-30",0.000559939618385614,-0.0243896718995137
"2007-05-31",7.72111338449028e-06,0.00795174267937759
"2007-06-01",4.63254284219625e-05,0.00686986550422301
"2007-06-05",-0.000444040310710559,0.0387163560577738
"2007-06-06",-0.00168141649637188,0.00195996142820797
"2007-06-07",-0.00121159819959446,0.0119562108271325
"2007-06-08",0.000960109092583544,-0.0325871531094431
"2007-06-14",0.00767858712943548,0.0161453726643956
"2007-06-15",0.000172782860370076,0.00630210054431317
"2007-06-19",-0.0034883107851823,0.00751046645782213
"2007-06-20",-0.00111790862524842,-0.0227027687853589
"2007-06-21",0.000401048902490928,0.0177020638234032
"2007-06-22",0.00123298876647319,0.00319777818552918
"2007-06-26",-0.00262964242668645,-0.0087836047467368
"2007-06-27",-0.00475628374678759,0.00600350843292561
"2007-06-28",0.00266150793720663,0.00166898508838816
"2007-06-29",-0.0019479783788325,0.00360660676697932
"2007-07-03",-0.00262783676984608,0.0278554328996224
"2007-07-05",-0.00256461787098466,0.0152348262649764
"2007-07-06",0.000440227444966402,0.0155286710352381
"2007-07-10",0.0010666501581619,0.0168332344548505
"2007-07-11",-0.00167444869945488,-0.00566573753567731
"2007-07-12",-0.00477782875449255,0.0102775827582402
"2007-07-13",-0.000767829548232262,-0.00153491971808359
"2007-07-17",-0.00172192356650029,-0.00680755310262029
"2007-07-18",-0.000647959637115051,0.0052702737837338
"2007-07-19",-0.000636587285036868,0.00473237437518165
"2007-07-20",-0.000727462936388357,0.00914524346655259
"2007-07-24",-0.00142894001313425,-0.0414332994645125
"2007-07-25",0.000437165363773955,-0.00886894422850174
"2007-07-26",0.00066129237829974,0.0271509890659509
"2007-07-27",0.00336658990468334,-0.00909924385511415
"2007-07-31",0.00395313124884707,0.0055993375020104
"2007-08-01",-0.00215467179658195,0.0012976902937105
"2007-08-02",0.00218982756594024,-0.012659222890518
"2007-08-03",-0.000246116343953435,-0.0102971206862437
"2007-08-07",-0.00558315928274647,-0.0677993165412012
"2007-08-08",0.000714815965333689,0.00439249732099211
"2007-08-09",0.000529890756777493,-0.0092323644197626
"2007-08-10",-0.00548123375690624,-0.00730400669258615
"2007-08-14",0.00479035761214983,-0.00403284429625989
"2007-08-15",0.00258049478462897,0.0285957317809603
"2007-08-16",0.00409626788851535,-0.0361287240885055
"2007-08-17",0.00393969513710665,0.0148664064365821
"2007-08-21",0.000112667957934812,-0.0278925694023012
"2007-08-22",0.00395862000326736,-0.00221222713921314
"2007-08-23",-9.28731469572931e-05,0.0146565719067016
"2007-08-24",-0.00504355979797668,0.0109970721927221
"2007-08-28",-0.00218437190792434,0.0024434076116192
"2007-08-29",0.000814343397876661,0.0117027166900691
"2007-08-30",0.00340991381821418,0.0138088709673395
"2007-08-31",-0.00441917455226589,0.0115479544169422
"2007-09-04",-0.00233416058669066,0.0263478486202458
"2007-09-05",0.000336017569847307,0.00671413828813554
"2007-09-06",0.00395728216781427,0.0197448937574389
"2007-09-07",-0.00139398351350694,-0.014938475959718
"2007-09-11",-0.00363425969004725,0.0152008742818744
"2007-09-12",-0.00216888403197207,0.0119964928089875
"2007-09-13",-0.00431256928080628,0.00890385906857971
"2007-09-14",-0.00148502691082295,0.00550894993899705
"2007-09-18",-0.00155040319833825,-0.0163589659630629
"2007-09-19",0.00102992513538468,0.018910964285698
"2007-09-20",-0.00664803977529735,0.000127429117725785
"2007-09-21",-0.00242087074753258,0.00546414727583597
"2007-09-25",-0.00477141254706826,-0.0268429396151849
"2007-09-26",0.00101123761307921,-0.00797233523973261
"2007-09-27",-0.00223968738012403,0.034435022616354
"2007-09-28",-0.000544681955257429,0.026151005403643
"2007-10-02",-0.00335070527756719,-0.0519630323369823
"2007-10-03",0.00124127059363823,0.0120257478233053
"2007-10-04",0.000818636053663886,0.000514006693403732
"2007-10-05",0.00325986256065027,0.0154251257777313
"2007-10-09",-0.00124422163193554,-0.0156820960990736
"2007-10-10",0.00318547342987988,0.000385430723599762
"2007-10-11",-0.00301735305529593,0.0375642854657458
"2007-10-12",-0.00257694400190624,-0.000123724095425473
"2007-10-16",0.000124390836167072,0.0436983290310811
"2007-10-17",-0.000875076825764555,0.00954801854900764
"2007-10-18",0.00105561664029898,-0.00246667183271519
"2007-10-19",-0.00211234878473752,-0.00921556616523009
"2007-10-23",-0.00274951613892815,-0.0232959622479185
"2007-10-24",0.00466126311757684,0.0139946788780926
"2007-10-25",-0.0012566825640019,0.0228588149318789
"2007-10-26",-0.00162438216731718,-0.00811244235106477
"2007-10-30",-0.00615552982901422,0.0591305232268227
"2007-10-31",0.00103192710398207,0
"2007-11-01",-0.00208113249811111,0.00543750992952035
"2007-11-02",0.000498408547285846,0.0191818234003417
"2007-11-07",-0.00249453056776886,0.0293131813808789
"2007-11-08",-0.0045140555530964,-0.00475562322956805
"2007-11-09",-0.00119603323146476,-0.0222802703916657
"2007-11-13",0.00047368593875143,-0.0356137080272369
"2007-11-14",0.00138709857583568,0.0182409684489851
"2007-11-15",-0.00150549902671219,-0.00452914334013109
