"ndp","des"
"2006-09-08",0.020566277581477,0.00448766646938798
"2006-09-11",-0.0153849188394795,-0.00298953884836605
"2006-09-12",-0.0182534403093505,0.00149588659158293
"2006-09-13",0.0182534403093505,-0.00299401421260478
"2006-09-14",0.00515465058866442,-0.00150037537523457
"2006-09-15",0,-0.00150262988453502
"2006-09-18",0.00256739550524573,0.00150262988453487
"2006-09-19",0.0152674721307884,-0.0060241146033809
"2006-09-20",-0.0204088716312071,-0.00151171608532186
"2006-09-21",0,0.00452830962474739
"2006-09-22",-0.00776200533548919,-0.00301659353942557
"2006-09-25",0.0256424306133377,-0.00606062461169107
"2006-09-26",-0.00762392511065937,0.00454890852636921
"2006-09-27",-0.00511510066677038,0
"2006-09-28",0.00256082086167365,0.00151171608532194
"2006-09-29",0.00764334931256807,0.00301659353942551
"2006-10-02",0.0101010959865039,-0.00452830962474751
"2006-10-03",-0.0306146358196069,-0.0030303053491791
"2006-10-04",0.0103093696588613,0.00151630051796401
"2006-10-05",0.00256082086167365,0.00151400483121523
"2006-10-06",0.00764334931256807,-0.00151400483121518
"2006-10-09",-0.00254129742867253,0
"2006-10-10",0,0.00453515516539136
"2006-10-11",-0.00254777207879878,0.00150715929057134
"2006-10-12",0.0151901654939752,-0.00604231445596259
"2006-10-13",-0.0151901654939752,0.00302572091653711
"2006-10-16",-0.0102565001671891,-0.00302572091653707
"2006-10-17",0.0527098164195283,0.00453515516539136
"2006-10-18",-0.027263150758364,-0.00453515516539126
"2006-10-19",0.0174350618221013,0.00754720563538312
"2006-10-20",-0.00495050515985609,-0.0121030221712436
"2006-10-23",0.0293419582840154,0.0105981309918233
"2006-10-24",0.00480770156810308,-0.00755861497392661
"2006-10-25",0.0071684894786125,0.00151630051796401
"2006-10-26",-0.00716848947861263,0
"2006-10-27",-0.00480770156810301,0.00904983551991808
"2006-10-30",-0.0268636422695483,-0.0060241146033809
"2006-10-31",0.0364560419609877,0.00150943424885434
"2006-11-01",-0.0144233269611051,-0.00302115033417621
"2006-11-02",-0.00485437846479809,-0.00151400483121518
"2006-11-03",-0.00243605479788134,0.00754720563538312
"2006-11-07",0.016929062100448,-0.00906350615334696
"2006-11-08",0.0142859572474767,0.00151630051796401
"2006-11-09",-0.0118907465215218,0.00302572091653711
"2006-11-10",0.00715140115762509,0.0075244899786155
"2006-11-13",0.0395860766940646,-0.00300300525976955
"2006-11-14",-0.00917437627604127,0.00300300525976956
"2006-11-15",-0.00461894585629442,0.00895528372910421
"2006-11-16",0.0296486939221299,-0.00446761725971604
"2006-11-17",0.00224466985382373,0
"2006-11-20",-0.018100041643618,0
"2006-11-21",0.0203396842371226,-0.00149365225678325
"2006-11-22",0.0111235852186623,-0.00599701947237429
"2006-11-23",-0.022372297754533,-0.00452148471884601
"2006-11-24",-0.00909097170125196,-0.00758153745239769
"2006-11-27",0.0158553717897942,0.0105981309918233
"2006-11-28",0.0178178433167939,0.00750191065179469
"2006-11-29",-0.024582243405336,-0.0150605256257213
"2006-11-30",0.024582243405336,0.00605145568335528
"2006-12-01",-0.033673215106588,-0.0151978609094314
"2006-12-04",0.0090909717012521,0.00458365966765789
"2006-12-05",-0.00909097170125196,-0.00611622701743609
"2006-12-06",0.0424644805177586,0.0121952730938182
"2006-12-07",-0.00658619285285673,-0.00607904607638223
"2006-12-08",-0.00662985853866969,0
"2006-12-11",0.008830079448272,-0.00458365966765793
"2006-12-12",-0.0110498361865849,0.0182099113794232
"2006-12-13",0.0241504602322831,-0.0121030221712436
"2006-12-14",0.0129312146722488,-0.00152322954052153
"2006-12-15",-0.0151027681857567,-0.00152555330883707
"2006-12-18",0.0129591446425053,-0.00152788417805318
"2006-12-19",-0.0151354240651008,-0.00306278953054577
"2006-12-20",0.0714589639821449,0
"2006-12-21",-0.0520408781250433,0
"2006-12-22",0.0148465081169946,0.0167304282592096
"2006-12-25",-0.0148465081169946,-0.0151978609094314
"2006-12-26",-0.0107412418314126,0.00153022218076754
"2006-12-27",0.0150056406178702,0
"2006-12-28",-0.0659579677917974,-0.0107610569562981
"2007-01-09",0.0422754831482381,0.00616334770766877
"2007-01-10",-0.00875279110959474,-0.0030769255044792
"2007-01-11",0.00438597194325449,0.00461184522256285
"2007-01-12",0.0108815001875342,0.00459067370859905
"2007-01-15",-0.0330062964681701,-0.00612559342668273
"2007-01-16",0.0437706630553285,0.00917437627604145
"2007-01-17",0,-0.00763945655795761
"2007-01-18",0.0106497279166579,0.00306278953054573
"2007-01-19",0.0147216118253599,0.0166796891986556
"2007-01-22",0.0267781190813929,-0.0197424787292013
"2007-01-23",-0.039383328000375,0.0212451086137363
"2007-01-24",-0.00423729447551527,-0.0136056520557786
"2007-01-25",0.00212089156913763,0.00758153745239775
"2007-01-26",-0.0279287755250101,-0.0091047669929192
"2007-01-29",0.0974864592269203,0.00304414238122827
"2007-01-30",-0.0362212634343183,0.00303490369515389
"2007-01-31",-0.031220017361214,0.00302572091653711
"2007-02-01",-0.0170579829045766,-0.00758153745239769
"2007-02-02",-0.021739986636406,0.00455581653586066
"2007-02-05",-0.0177388243373816,-0.00303490369515394
"2007-02-06",0.00446429312868553,0.00303490369515389
"2007-02-07",0.00222469502211111,-0.00607904607638223
"2007-02-08",0.0540672212702758,0.0121213605323448
"2007-02-09",-0.0255877499484072,0.00150489117942031
"2007-02-12",0.00645858003941195,-0.0182099113794231
"2007-02-13",0.0296004697762907,0.0136884266605771
"2007-02-14",0.0165293019512105,-0.00302572091653707
"2007-02-15",0.0282847138385819,0.00904983551991808
"2007-02-16",-0.0573927979966525,-0.0136056520557786
"2007-02-19",0.0291080841580705,0.00455581653586066
"2007-02-20",0.0242926925690445,0.00604231445596266
"2007-02-21",-0.0100503358535015,-0.00452830962474751
"2007-02-22",0.0180185055026782,-0.0030303053491791
"2007-02-26",-0.0281708769666962,0.00303030534917906
"2007-02-27",0.00203873668984831,-0.00454890852636913
"2007-02-28",0.0181639706276711,0.00606062461169095
"2007-03-01",0.0411419433311752,0.0135035810346735
"2007-03-02",-0.0154741965825974,-0.00747946643129262
"2007-03-05",-0.00586511945239813,-0.00150262988453502
"2007-03-06",0.0232568621642672,0
"2007-03-07",0.0339015516756814,0.0134430702564529
"2007-03-09",-0.0149256502166757,-0.00894193737566139
"2007-03-12",-0.0189759014590058,-0.00450113288079154
"2007-03-13",0.0320479830263585,0.00898209631582759
"2007-03-14",-0.0168385643628296,-0.00149142458667002
"2007-03-15",-0.0171269647928006,-0.00598804184462256
"2007-03-16",-0.00192123017789382,0.00150037537523449
"2007-03-19",0.00192123017789387,-0.00300300525976955
"2007-03-20",-0.00770716724493778,-0.00452148471884601
"2007-03-21",0.00770716724493774,0.00150943424885434
"2007-03-22",-0.00192123017789382,-0.00150943424885429
"2007-03-23",-0.011605546120308,-0.00302572091653707
"2007-03-26",-0.0457791376606445,-0.00303490369515394
"2007-03-27",0.010131798930407,0
"2007-03-28",0.0510916611577113,0.00757005886054529
"2007-03-29",-0.00769234562315561,-0.00150943424885429
"2007-03-30",-0.00193236775105392,-0.00606062461169107
"2007-04-02",-0.00387597384469285,0.00606062461169095
"2007-04-03",-0.0058422756242284,-0.00302572091653707
"2007-04-04",0.00195122013126175,-0.00455581653586058
"2007-04-05",0.00389105549296672,0
"2007-04-06",0.0192313619278876,0.00606982136707577
"2007-04-09",-0.011494379425735,-0.0030303053491791
"2007-04-10",-0.00968061771072362,0.00151630051796401
"2007-04-11",-0.0038986404156572,-0.00455581653586058
"2007-04-12",0,-0.00152322954052153
"2007-04-13",-0.00195503483580335,0
"2007-04-16",-0.0039215736531818,-0.00918842605440614
"2007-04-17",0.00587660848898519,0.0076628727455691
"2007-04-18",-0.00587660848898504,0
"2007-04-19",0.0078278286202467,0.00152555330883719
"2007-04-20",-0.00979439759228759,-0.00611622701743609
"2007-04-23",0.0117418178766832,0.00916036939866442
"2007-04-24",0.00968061771072372,-0.00304414238122824
"2007-04-25",-0.00192864090640571,-0.00305343748689023
"2007-04-26",0.0153259704782268,0.00609757986811854
"2007-04-27",-0.00571974867278684,-0.00152091284070662
"2007-04-28",-0.0134746985833603,-0.00457666702741187
"2007-05-02",0.00386847677792033,0.00609757986811854
"2007-05-03",0.0115164420615593,-0.00304414238122824
"2007-05-04",-0.0134488098126131,-0.010728072239999
"2007-05-07",0.0115385895564938,0.00461184522256285
"2007-05-08",-0.00383142231155606,-0.0015349197180837
"2007-05-10",0.0114505067879953,0.00612559342668258
"2007-05-11",-0.00953296065872353,-0.00766287274556914
"2007-05-14",-0.00576370471674991,0
"2007-05-15",0.00576370471674991,-0.0046260683887823
"2007-05-16",-0.00769234562315561,0.00154440185137421
"2007-05-17",0.00192864090640569,-0.00309119256967297
"2007-05-18",-0.00773698250215245,0.00154679071829873
"2007-05-21",0.00387597384469294,-0.00464756839654685
"2007-05-22",-0.0175614269299472,0.00155159069141885
"2007-05-23",0.00392927813988956,0
"2007-05-24",-0.00196270916784871,-0.00310559255815313
"2007-05-25",-0.0118578464507835,0
"2007-05-28",-0.00398406901487446,-0.00780644089282953
"2007-05-29",0.00795232819049502,0.00936044275956389
"2007-05-30",0.00592301830312207,-0.00155400186673431
"2007-05-31",-0.00394477829101645,0.00928799246647072
"2007-06-01",-0.00594649918772619,-0.00618239990831754
"2007-06-04",0.0098912774787427,0.00154918698682932
"2007-06-05",0.00784317746102588,0
"2007-06-06",0.00584227562422836,-0.00310077767824816
"2007-06-07",-0.00194363520857113,0.00310077767824819
"2007-06-08",0.0249772830861971,0.00309119256967288
"2007-06-09",-0.00570886422032009,0.00308166653740811
"2007-06-13",-0.0134488098126131,0
"2007-06-14",-0.00581960905326404,-0.003081666537408
"2007-06-15",0.0116055461203081,0.00615386557437807
"2007-06-18",-0.011605546120308,-0.00307219903697014
"2007-06-19",-0.00977524890464233,0
"2007-06-20",0.00977524890464225,-0.00772204609391028
"2007-06-21",0,0.00309597770512799
"2007-06-22",-0.0038986404156572,0.00154440185137421
"2007-06-25",0.0135792581263809,-0.00309119256967297
"2007-06-26",-0.0135792581263809,0
"2007-06-27",0.00195122013126175,0.0046332129214882
"2007-06-28",0.00583092031079314,-0.00463321292148814
"2007-06-29",-0.01365874893104,0
"2007-07-02",0.01365874893104,-0.00621120009264064
"2007-07-03",-0.0235304974101942,-0.00312012733624352
"2007-07-04",0.0019821612039912,0.0046765478839018
"2007-07-05",0,-0.00467654788390179
"2007-07-06",-0.00995033085316809,0.00156128056695241
"2007-07-09",0.0158733491562902,0.00466926918368369
"2007-07-10",-0.0118813278867528,-0.00779427172681891
"2007-07-11",0.00595830958363062,0.00624026986008467
"2007-07-12",-0.0220229120874372,-0.00311526731694931
"2007-07-13",0.0279459303905593,0.0015588467692911
"2007-07-16",-0.0218914214818532,-0.00155884676929108
"2007-07-17",-0.00403226352793834,0.0170151050059828
"2007-07-18",-0.00607904607638223,-0.0217062785818631
"2007-07-19",0.0101113096043205,0.00780644089282949
"2007-07-20",-0.0162275366217567,0
"2007-07-23",0.0282276806248674,0.0108276386520634
"2007-07-24",-0.0323260470171495,-0.0092736367853291
"2007-07-25",0.00205128277055736,-0.0031104224143925
"2007-07-26",0,0.00311042241439255
"2007-07-27",0.00408998525152529,0.00619197024792098
"2007-07-30",-0.0247946586132164,-0.00309119256967297
"2007-07-31",0.00625653761430514,0
"2007-08-01",0,-0.00154918698682938
"2007-08-02",-0.00625653761430504,0.00154918698682932
"2007-08-03",0.00417537141048059,0.0046332129214882
"2007-08-06",0.00208116620382445,-0.00154202035181523
"2007-08-07",-0.0188882845202057,-0.00774597211465545
"2007-08-08",0.0084388686458646,-0.00311526731694931
"2007-08-09",0.0145987994211529,0.00931683758023054
"2007-08-10",0.00824746943001704,-0.00154679071829868
"2007-08-13",-0.002055499182096,0.0107776254938293
"2007-08-14",-0.0271132354085607,0.00762780204888607
"2007-08-15",0.0454623740767572,0.00606062461169095
"2007-08-16",0.0180185055026782,-0.00151171608532186
"2007-08-17",0.0312525435041045,-0.00151400483121518
"2007-08-20",-0.005785937067044,0.00151400483121523
"2007-08-21",-0.0116732843047246,-0.00759305090759732
"2007-08-22",0.0232118738612185,0.0121213605323448
"2007-08-23",-0.0193056188941534,-0.00604231445596259
"2007-08-24",0.00583092031079314,-0.00303490369515394
"2007-08-27",-0.00778214044205496,0.00303490369515389
"2007-08-28",0.0174254167138591,0.00453515516539136
"2007-08-29",0.0152383901049324,-0.00605145568335527
"2007-08-30",0.00940740710189533,0.00605145568335528
"2007-08-31",-0.0342890734786321,0.00601505572976119
"2007-09-03",0.00386847677792033,-0.00903620606393733
"2007-09-04",0.0304205967007117,0
"2007-09-05",0.0258794479878208,0.0090362060639373
"2007-09-06",0.0411139227079946,0.0163572420247719
"2007-09-07",0.00174978172378755,-0.0103781509687139
"2007-09-10",-0.0283706971292156,-0.00747946643129262
"2007-09-11",0.0107335556431089,0.00747946643129265
"2007-09-12",0.0158873597623191,-0.00747946643129262
"2007-09-13",-0.0123349581579514,0.0134230203321408
"2007-09-14",0.0193157892992917,0.00884961527698238
"2007-09-17",0.0223569071012764,0.00146735169394974
"2007-09-18",0.0101523714640181,0.00438918041876319
"2007-09-19",0,-0.00879771070352908
"2007-09-20",0.00503779402995708,0.00587373201209392
"2007-09-21",-0.0427781220128042,-0.0327410197191037
"2007-09-24",-0.0283706971292156,-0.0183211231475964
"2007-09-25",0.0318611020689841,0.00461184522256285
"2007-09-26",0.0138410514118715,0.0152209940103554
"2007-09-27",0.00343053509678922,-0.0136884266605771
"2007-09-28",-0.031306904625044,-0.00460476638674829
"2007-10-01",-0.00887317268048657,-0.0092736367853291
"2007-10-02",0.0350298513292147,0.0123458358222991
"2007-10-03",0,0
"2007-10-04",0.00515022597631586,-0.00615386557437811
"2007-10-05",-0.00343053509678914,0.0107445392829772
"2007-10-08",-0.0296447165849969,-0.0122889411343514
"2007-10-09",0,-0.00775799081093934
"2007-10-10",-0.0250909219935265,0.00466201310581137
"2007-10-11",-0.00728600673093332,0.00309597770512799
"2007-10-12",0.0109091991003538,0.00462606838878224
"2007-10-15",-0.00180995524523964,0.00307219903697006
"2007-10-16",-0.00727275932907958,-0.0154562582366917
"2007-10-17",0.0216614967811792,0
"2007-10-18",0.0106572944739882,0.0123840591997216
"2007-10-19",-0.00709222830949191,-0.0092736367853291
"2007-10-22",-0.00893660996640697,0.00619197024792098
"2007-10-23",-0.0365671454184194,0.00921665510492405
"2007-10-24",0.031166592238419,0.00609757986811854
"2007-10-25",-0.0274491158382867,-0.0324352757531538
"2007-10-26",0.0310527233415852,0.0248074737042677
"2007-10-29",0.0107335556431089,0.0136884266605771
"2007-10-30",-0.0017809443709947,-0.0136884266605771
"2007-10-31",-0.0179860963697819,-0.00460476638674829
"2007-11-01",0,-0.00772204609391028
"2007-11-02",-0.0220192382439173,-0.0046620131058113
"2007-11-06",0.0310527233415852,0.00621120009264068
"2007-11-07",0.0694723728147674,0.00924505814405099
"2007-11-08",-0.0203396842371227,0
"2007-11-09",-0.0581661736753126,-0.00924505814405105
"2007-11-12",0.0233194423451444,-0.00777004686193179
"2007-11-13",0.010582109330537,0.00466926918368369
"2007-11-14",0.017391742711869,-0.00155400186673431
"2007-11-15",-0.00172562596746973,-0.00311526731694931
"2007-11-16",-0.00346021106489573,0.00622085987510253
"2007-11-19",0.0239737508979987,0.0138570346614263
"2007-11-20",-0.00338983375451154,-0.00921665510492395
"2007-11-21",0.00845313571105841,0
"2007-11-22",0.0166948785721701,0.00615386557437807
"2007-11-23",0.00165426009602647,-0.00615386557437811
"2007-11-26",-0.00331126130365592,-0.00464037955650223
"2007-11-27",-0.00498754151103916,0.00618239990831756
"2007-11-28",-0.011735256218421,-0.0155282623265552
"2007-11-29",0.0282645581696314,0.00934586241823782
"2007-11-30",-0.0115417604401713,0.00925932541279673
"2007-12-03",-0.00332226219197796,0.00765114673551973
"2007-12-04",0.0311245435039296,-0.00458365966765793
"2007-12-05",-0.0344578799236878,-0.00768643292415629
"2007-12-06",-0.00670019256981956,-0.00619197024792111
"2007-12-07",-0.00505477066162417,0.00310077767824819
"2007-12-10",-0.00338409798424046,0
"2007-12-11",-0.0102215540715381,0.0046332129214882
"2007-12-12",0,-0.00463321292148814
"2007-12-13",-0.0348467313301682,-0.0156009404424797
"2007-12-14",0.0245196171743187,0.0156009404424796
"2007-12-17",-0.00346620797648628,-0.00933132742888419
"2007-12-18",-0.0175135824927082,0.0108781181471828
"2007-12-19",-0.001768347056742,-0.00620157026328116
"2007-12-20",-0.0160574368958587,-0.00624026986008462
"2007-12-21",0.0213531244705691,0.00624026986008467
"2007-12-24",-0.0358461317731356,0.00155400186673432
"2007-12-25",0.0305504441984255,0.00310077767824819
"2007-12-26",-0.00177147964838212,-0.00154918698682938
"2007-12-27",0.00882618262827212,0.00309597770512799
"2007-12-28",0.00700528258840859,0.00923083477553052
"2008-01-09",-0.00700528258840869,-0.00460476638674829
"2008-01-10",-0.0285224326039961,-0.00617285910708097
"2008-01-11",-0.0673151270139057,-0.00933132742888419
"2008-01-14",-0.00776702933765966,-0.00156372197618287
"2008-01-15",0.0344861760711692,0.010895049405067
"2008-01-16",-0.0228581380760501,-0.00154918698682938
"2008-01-17",-0.0233928795747055,0.00309597770512799
"2008-01-18",-0.0239532410224929,-0.00309597770512801
"2008-01-21",-0.0307716586667538,0.00309597770512799
"2008-01-22",0.0972023279563627,-0.00464756839654685
"2008-01-23",-0.0210131895988164,0.00310077767824819
"2008-01-24",-0.0555698511548107,-0.0171745048899103
"2008-01-25",0.0321312781827932,0.015625317903081
"2008-01-28",0.0349550150335766,0.00309597770512799
"2008-01-29",-0.0310102367425603,0
"2008-01-30",-0.00197044398729873,-0.00154679071829868
"2008-01-31",-0.00197433430371774,0.00309119256967288
"2008-02-01",0.0137391758833041,-0.00154440185137425
"2008-02-04",0.0212158391502728,0.0138144944431885
"2008-02-05",0.00760459938521921,0.00456274555841824
"2008-02-06",0,-0.00608829886725529
"2008-02-07",-0.0133462419528946,0.00760459938521921
"2008-02-08",0.0376692370931146,0.00754720563538312
"2008-02-11",0.00919969689842342,0.00150262988453487
"2008-02-12",-0.00366972888896229,-0.00904983551991793
"2008-02-13",0.0289875368732522,0.00604231445596266
"2008-02-14",-0.0234879813072137,0.00450789643918992
"2008-02-15",0.00909924385511409,-0.00150037537523457
"2008-02-18",0.019731581862595,0.00747946643129265
"2008-02-19",0.0193497681798761,0.0133236611984707
"2008-02-20",-0.00174367960482684,-0.0118344576470028
"2008-02-21",-0.00876429799358835,0.00741293238912553
"2008-02-22",-0.00706716722309244,0.00589103323723734
"2008-02-26",0.00882618262827212,0
"2008-02-27",0.0294393554506816,0.00585653211271297
"2008-02-28",0.00510639407457406,-0.00585653211271298
"2008-02-29",-0.116934499330544,-0.066792650577349
"2008-03-03",0.11182810525597,0.0623776323682323
"2008-03-04",-0.0189497487796622,0.00588236990306661
"2008-03-05",-0.00348432408261081,0
"2008-03-06",-0.0337210299674558,-0.0177519454584503
"2008-03-07",0.0458634167931812,0.0308621113826581
"2008-03-11",-0.0138891121606672,0.00144613184999971
"2008-03-12",-0.0283706971292156,0.00288600488913507
"2008-03-13",-0.00903348509766783,-0.023324672566409
"2008-03-14",-0.0464335964152046,0.00294551022975674
"2008-03-17",0.0590577496436012,0.0131484728435061
"2008-03-18",-0.0346433914723138,-0.0131484728435062
"2008-03-19",0.0147332315129841,0.00440206140063767
"2008-03-20",-0.012879662863661,-0.00146520172732788
"2008-03-21",0.00185013928816137,-0.00735838493118721
"2008-03-24",-0.00928511777567954,-0.00592594326754705
"2008-03-25",0.0455867444518943,0.0249462679465772
"2008-03-26",-0.0252721031007152,-0.0131292914417928
"2008-03-27",0.0199101599593299,0
"2008-03-28",0.00179051077378829,0.0102265317838314
"2008-04-01",0.014209830572653,0
"2008-04-02",0.0261111440036858,0.0129965728271801
"2008-04-03",-0.0155847310166982,-0.00719945514285434
"2008-04-04",-0.0211648111920433,-0.00434468460401098
"2008-04-07",0.00178094437099469,-0.00874641144286841
"2008-04-08",0.00885745383406102,0.00146305805176032
"2008-04-09",0.00877968765204577,0.00728335339110809
"2008-04-10",-0.0247800289984869,-0.0102116131701963
"2008-04-11",0.00179051077378829,0.00730463437888723
"2008-04-14",0.021239736500911,-0.00145666449646404
"2008-04-15",-0.0141095815163199,-0.0058479698824231
"2008-04-16",0.0158593632401074,0.0131101659242078
"2008-04-17",-0.00877968765204584,-0.0101819061451195
"2008-04-18",0.0122700925918144,0.00728335339110809
"2008-04-21",0.0121213605323446,-0.00582243275143325
"2008-04-22",-0.0103807160545607,0.00436999967111839
"2008-04-23",-0.0210904126576601,-0.00583092031079321
"2008-04-24",-0.0143115143932559,0.00728335339110809
"2008-04-25",0.0213911899813176,0
"2008-04-28",0.0209431738452432,0
"2008-04-29",-0.0121634861931973,-0.00582243275143325
"2008-04-30",-0.00877968765204584,0.00291545396012413
"2008-05-04",0.0122700925918144,0.0101376682844552
"2008-05-05",-0.0034904049397686,-0.00144196131690141
"2008-05-06",-0.00525855725346683,-0.00289017542223327
"2008-05-07",0.00175592670226479,0.015793580258141
"2008-05-08",-0.00175592670226492,-0.0114614435190065
"2008-05-12",-0.0141595286036346,0.00287769982761497
"2008-05-13",-0.00715566559541225,-0.00576370471675013
"2008-05-14",-0.0108304307743697,-0.0101671173554443
"2008-05-15",0.00723330459352006,0.00291545396012413
"2008-05-16",0.00896866998276032,0.00290697879130909
"2008-05-19",0.00888894741724621,-0.00436364328777324
"2008-05-20",-0.0250909219935265,0.00870832789178419
"2008-05-21",0.00181323712418072,0.00288600488913507
"2008-05-22",-0.0182820448374491,0.00143988505798754
"2008-05-23",0.00184331849428909,0.0071684894786125
"2008-05-26",0.0200553668133484,-0.00860837453660016
"2008-05-27",-0.0127158843253027,-0.00578036291549943
"2008-05-28",0.00909924385511409,-0.00290275965796146
"2008-05-29",-0.106972119552168,-0.0116960397631913
"2008-05-30",0.0663010798212401,0.00146950797935998
"2008-06-02",0.0260722403097753,0.00585653211271297
"2008-06-03",0.0127855622969717,-0.0029239786914352
"2008-06-04",-0.0109490144896704,-0.00293255342127775
"2008-06-05",0.00183318108166091,0.00293255342127772
"2008-06-06",-0.0840188560531759,-0.0117821686982602
"2008-06-07",0.0294427548166999,0.0176216013498196
"2008-06-09",0.0435262650498909,0.0058055315453205
"2008-06-10",0.0165293019512105,0
"2008-06-11",-0.0146791626630491,-0.0116449641968799
"2008-06-16",0.00369004108745374,0.00438276815509513
"2008-06-17",0,0.00145666449646416
"2008-06-18",-0.00739374902493826,0.0101376682844552
"2008-06-19",-0.00931973194880226,-0.00868312257346088
"2008-06-20",0.00746272120158959,0
"2008-06-23",0.0202398813477463,0
"2008-06-24",-0.0165293019512106,-0.00291121020745833
"2008-06-25",0.00369686188132598,-0.00731532157637299
"2008-06-26",0.0200920000826886,0
"2008-06-27",-0.0127390257774298,0.00146735169394974
"2008-06-30",-0.0166208812360403,-0.00146735169394984
"2008-07-01",0.00742118433761683,0.0102265317838314
"2008-07-02",0.00184672259316471,0.00724116125655947
"2008-07-03",0.00918280098233498,0.00718910357246926
"2008-07-04",0.0018264845260345,0.00143163947143767
"2008-07-07",0.00364299127850101,0.00428266179200073
"2008-07-08",0.0126469617007674,0.00851068966790861
"2008-07-09",0.00358423322781511,0
"2008-07-10",-0.0089847864078153,-0.00708720188305487
"2008-07-11",-0.00180668522494892,-0.00284900477607483
"2008-07-14",0.01257878220686,0.0141645427686509
"2008-07-15",-0.00537154380191076,0.00140548160873495
"2008-07-16",-0.0162899529792685,-0.0155700243773857
"2008-07-17",0.00908271457431923,0.0127570830007709
"2008-07-18",-0.0036231923694204,-0.00990807822469607
"2008-07-21",0.00542987759436946,0.00425834568257702
"2008-07-22",0.00898478640781526,0.0182461202278048
"2008-07-23",-0.00358423322781505,0
"2008-07-24",-0.0162899529792685,-0.00418119076040116
"2008-07-25",0,-0.00279720462106125
"2008-07-28",0.00908271457431923,0.00279720462106122
"2008-07-29",0.00900096085897612,0.0124914878940291
"2008-07-30",-0.0035906681307286,0.00687287928776205
"2008-07-31",-0.120259120207892,-0.0491326885776446
"2008-08-01",0.0929101048037914,0.0505016141849862
"2008-08-04",0.00369004108745374,-0.00136892560734162
"2008-08-05",0.021858793812499,0.0149560911536502
"2008-08-06",-0.00361011222409967,-0.0122201113347753
"2008-08-07",0.00900096085897612,0.00544960476756468
"2008-08-08",0.00179051077378829,0.00135777346046029
"2008-08-11",0.0471703164219134,0.0320454656723493
"2008-08-12",-0.0154775230689132,-0.0052701044242371
"2008-08-13",0,0.00132013220492282
"2008-08-14",0.0120587163201276,0.00788440352414884
"2008-08-15",0.00171086440362939,0.0117112594209016
"2008-08-18",-0.00342466088136399,0
"2008-08-19",0.00683763347760397,0.00644747559096973
"2008-08-20",0.0235701147071112,-0.00257400399517288
"2008-08-21",-0.0167789171291094,0.00257400399517284
"2008-08-22",0.0101010959865039,0.00895719360401675
"2008-08-25",-0.0168922935645055,0.0350473917654024
"2008-08-26",0.0135365857175333,0.0182820448374489
"2008-08-27",0.0330608622608882,0.0191393402106975
"2008-08-28",-0.00980400009662097,-0.03129015799321
"2008-08-29",-0.0132233331746894,-0.00122324174274409
"2008-09-01",0.0148640226321493,0.0157866059306408
"2008-09-02",0.00816331063916106,0.0107850056765626
"2008-09-03",0.0660617506780927,0.0083086531390172
"2008-09-04",-0.0122513017805205,0.00471698987813887
"2008-09-05",0.0481295894454222,0.0448608860295425
"2008-09-08",0.0217873541849072,-0.00790517950711326
"2008-09-09",-0.0607144246991677,-0.0357799274334172
"2008-09-10",0.0211488244929766,-0.00235294226202673
"2008-09-11",-0.0396393358906092,-0.00235849165929283
"2008-09-12",0.0351449463027699,-0.0106825941699713
"2008-09-15",0.0426221750244031,-0.00238948739738158
"2008-09-16",0.0573182731640841,0.0670771620888125
"2008-09-17",0.0503417548608508,0.0264916154469763
"2008-09-18",-0.0130040844232067,0.0289875368732522
"2008-09-19",-0.0648876222058748,-0.0792493716541404
"2008-09-22",0.0329700192375699,0.0170361871525678
"2008-09-23",-0.0273989741881145,0.0067340321813439
"2008-09-24",-0.0425596144187959,-0.00223964259350469
"2008-09-25",0.0115275051710674,-0.049406946268662
"2008-09-26",-0.0394499657906907,0.0140353181163834
"2008-09-29",0.0177257225991084,-0.0390813500424711
"2008-09-30",-0.0372899282454729,-0.0195128142235817
"2008-10-01",0.00303490369515389,-0.00741659765504948
"2008-10-02",0.0165293019512105,0.0718011660558069
"2008-10-03",0.0221084907542036,0.0171727173737444
"2008-10-06",-0.00291971010333486,-0.0206429348527515
"2008-10-07",0.0202611851398221,0.0160923012887549
"2008-10-08",-0.0217242431915825,0.0225488696866133
"2008-10-09",0.0429865608435058,-0.0202709643736193
"2008-10-10",0.0730053809529602,0.0135595297856325
"2008-10-13",-0.00785344350557029,0
"2008-10-14",-0.0172303798872086,-0.0135595297856325
"2008-10-15",-0.00133779284166005,0.0202709643736192
"2008-10-16",0.0106525641162073,-0.0549966757474489
"2008-10-17",0.0453151962120425,0.0290211893441881
"2008-10-20",0.0372713947972314,0.0567133618568897
"2008-10-21",0.00486618965117291,0.0266682470821613
"2008-10-22",-0.00853143504946887,0.0187701026819905
"2008-10-23",-0.00984017780151123,-0.0706175672139534
"2008-10-24",-0.0429358877051447,-0.0430417512585679
"2008-10-27",0.0490973366491933,-0.0023174981403627
"2008-10-28",0.0097800290536397,-0.0246636106907449
"2008-10-29",0.0381907987323897,0.00474496738422573
"2008-10-30",-0.0129642357867143,-0.0227418538361957
"2008-10-31",-0.00475625153464915,0.0251059211310765
"2008-11-01",0.039724849372396,-0.00473373665019908
"2008-11-05",-0.0626312155813035,-0.0215835716671744
"2008-11-06",0.026475673984028,0.0144406841547942
"2008-11-07",0.0565644132284827,0.0934620518662117
